792	8222
794	7864
796	7535
798	7142
800	6761
802	6480
804	6245
806	5972
808	5777
810	5638
812	5585
814	5296
816	5013
818	5133
820	4919
822	4852
824	4600
826	4774
828	4847
830	4656
832	4317
834	4575
836	4432
838	4446
840	4326
842	4256
844	4261
846	4162
848	4160
850	4136
852	4048
854	4073
856	3895
858	3980
860	4020
862	4013
864	3901
866	4014
868	3835
870	3863
872	3777
874	3934
876	4029
878	3815
880	3740
882	3852
884	3683
886	3696
888	3464
890	3645
892	3697
894	3822
896	3442
898	3635
900	3499
902	3466
904	3479
906	3497
908	3468
910	3413
912	3269
914	3343
916	3328
918	3393
920	3215
922	3250
924	3263
926	3328
928	3070
930	3164
932	3083
934	3198
936	3105
938	3205
940	3153
942	2965
944	3056
946	3005
948	2933
950	3018
952	2890
954	2958
956	3033
958	2962
960	2757
962	2856
964	2839
966	2803
968	2689
970	2843
972	2865
974	2691
976	2615
978	2674
980	2682
982	2709
984	2557
986	2682
988	2703
990	2815
992	2483
994	2661
996	2531
998	2730
1000	2533
1002	2618
1004	2708
1006	2600
1008	2494
1010	2571
1012	2491
1014	2616
1016	2338
1018	2464
1020	2486
1022	2621
1024	2371
1026	2545
1028	2029
1030	2340
1032	2431
1034	2341
1036	2313
1038	2158
1040	2170
1042	2129
1044	2208
1046	2103
1048	2083
1050	2081
1052	1970
1054	1998
1056	1956
1058	1831
1060	1978
1062	1819
1064	1783
1066	1735
1068	1799
1070	1630
1072	1646
1074	1649
1076	1668
1078	1648
1080	1590
1082	1493
1084	1594
1086	1508
1088	1514
1090	1431
1092	1481
1094	1431
1096	1381
1098	1326
1100	1409
1102	1273
1104	1329
1106	1308
1108	1365
1110	1342
1112	1260
1114	1240
1116	1230
1118	1171
1120	1136
1122	1219
1124	1101
1126	1103
1128	1099
1130	1127
1132	1125
1134	1091
1136	1067
1138	910
1140	1010
1142	963
1144	929
1146	934
1148	932
1150	844
1152	887
1154	803
1156	850
1158	795
1160	773
1162	770
1164	766
1166	706
1168	736
1170	679
1172	682
1174	644
1176	611
1178	630
1180	598
1182	624
1184	574
1186	579
1188	568
1190	591
1192	547
1194	531
1196	587
1198	555
1200	512
1202	518
1204	553
1206	516
1208	476
1210	472
1212	472
1214	449
1216	500
1218	452
1220	476
1222	481
1224	498
1226	443
1228	503
1230	448
1232	448
1234	440
1236	441
1238	411
1240	353
1242	420
1244	393
1246	431
1248	367
1250	452
1252	384
1254	408
1256	424
1258	395
1260	429
1262	369
1264	366
1266	350
1268	358
1270	348
1272	333
1274	377
1276	356
1278	371
1280	316
1282	337
1284	348
1286	336
1288	313
1290	345
1292	363
1294	317
1296	321
1298	299
1300	306
1302	314
1304	284
1306	312
1308	299
1310	316
1312	296
1314	269
1316	271
1318	300
1320	300
1322	292
1324	261
1326	252
1328	259
1330	247
1332	254
1334	253
1336	238
1338	262
1340	223
1342	253
1344	237
1346	249
1348	234
1350	199
1352	196
1354	229
1356	208
1358	225
1360	219
1362	205
1364	214
1366	214
1368	199
1370	228
1372	214
1374	181
1376	197
1378	196
1380	169
1382	168
1384	184
1386	175
1388	210
1390	195
1392	185
1394	193
1396	182
1398	179
1400	156
1402	151
1404	150
1406	147
1408	165
1410	158
1412	143
1414	168
1416	150
1418	139
1420	152
1422	139
1424	140
1426	149
1428	119
1430	143
1432	121
1434	130
1436	136
1438	128
1440	98
1442	129
1444	116
1446	111
1448	125
1450	110
1452	108
1454	111
1456	94
1458	99
1460	114
1462	96
1464	110
1466	100
1468	98
1470	94
1472	89
1474	75
1476	83
1478	97
1480	73
1482	76
1484	82
1486	80
1488	68
1490	82
1492	102
1494	82
1496	67
1498	88
1500	95
1502	76
1504	57
1506	65
1508	66
1510	66
1512	67
1514	62
1516	63
1518	59
1520	68
1522	59
1524	63
1526	57
1528	38
1530	48
1532	47
1534	58
1536	56
1538	53
1540	49
1542	42
1544	45
1546	43
1548	51
1550	44
1552	52
1554	51
1556	42
1558	50
1560	42
1562	48
1564	39
1566	39
1568	33
1570	32
1572	37
1574	39
1576	43
1578	34
1580	52
1582	52
1584	37
1586	30
1588	33
1590	36
1592	30
1594	37
1596	23
1598	33
1600	32
1602	37
1604	28
1606	35
1608	24
1610	26
1612	27
1614	31
1616	24
1618	33
1620	22
1622	29
1624	29
1626	32
1628	22
1630	21
1632	19
1634	36
1636	23
1638	28
1640	22
1642	23
1644	27
1646	22
1648	31
1650	32
1652	26
1654	15
1656	17
1658	25
1660	25
1662	26
1664	30
1666	17
1668	15
1670	18
1672	25
1674	22
1676	23
1678	17
1680	14
1682	28
1684	16
1686	26
1688	17
1690	17
1692	19
1694	17
1696	20
1698	20
1700	22
1702	14
1704	19
1706	10
1708	18
1710	11
1712	10
1714	14
1716	12
1718	17
1720	19
1722	15
1724	13
1726	15
1728	11
1730	18
1732	9
1734	14
1736	13
1738	12
1740	13
1742	11
1744	7
1746	17
1748	11
1750	9
1752	15
1754	13
1756	11
1758	6
1760	7
1762	11
1764	8
1766	8
1768	13
1770	13
1772	6
1774	2
1776	13
1778	7
1780	10
1782	10
1784	7
1786	16
1788	9
1790	8
1792	5
1794	13
1796	12
1798	5
1800	5
1802	4
1804	8
1806	13
1808	4
1810	8
1812	7
1814	10
1816	8
1818	6
1820	4
1822	6
1824	6
1826	7
1828	7
1830	10
1832	2
1834	10
1836	4
1838	5
1840	5
1842	6
1844	2
1846	6
1848	1
1850	3
1852	4
1854	5
1856	5
1858	7
1860	4
1862	3
1864	5
1866	5
1868	6
1870	4
1872	6
1874	3
1876	4
1878	3
1880	4
1882	6
1884	3
1886	0
1888	4
1890	3
1892	7
1894	2
1896	3
1898	4
1900	4
1902	2
1904	4
1906	6
1908	1
1910	3
1912	4
1914	2
1916	3
1918	2
1920	3
1922	4
1924	4
1926	1
1928	1
1930	1
1932	1
1934	1
1936	1
1938	0
1940	1
1942	2
1944	2
1946	2
1948	5
1950	4
1952	2
1954	2
1956	1
1958	2
1960	4
1962	4
1964	5
1966	2
1968	2
1970	0
1972	3
1974	0
1976	1
1978	0
1980	2
1982	2
1984	1
1986	2
1988	1
1990	1
1992	2
1994	2
1996	0
1998	0
2000	3
2002	2
2004	2
2006	1
2008	3
2010	3
2012	3
2014	1
2016	0
2018	2
2020	1
2022	2
2024	2
2026	2
2028	1
2030	3
2032	1
2034	1
2036	0
2038	1
2040	1
2042	1
2044	2
2046	1
